AGE,MARRIAGE,PAY_1,PAY_2,PAY_3,TARGET
52,1,0,0,0,1
40,2,2,2,2,1
46,2,2,0,0,1
46,2,2,0,0,1
46,2,0,0,0,1
54,2,2,0,0,1
46,2,2,2,2,1
55,2,0,0,0,1
50,2,2,2,0,1
44,2,2,0,0,1
50,2,1,2,0,1
44,2,2,2,2,1
41,2,2,0,0,1
51,2,3,2,2,1
46,2,0,0,2,1
51,2,1,0,0,1
50,2,0,0,0,1
48,1,1,2,2,1
54,1,2,2,2,1
47,1,2,2,2,1
48,1,0,0,0,1
48,2,2,2,2,1
45,1,0,0,0,1
48,2,1,0,0,1
50,1,0,0,0,1
48,2,0,0,0,1
48,1,1,2,2,1
52,1,0,0,0,1
46,3,1,2,2,1
40,2,0,0,0,1
54,1,0,0,0,1
50,1,0,2,2,1
51,1,2,0,0,1
50,2,0,0,0,1
47,2,0,0,0,1
49,1,0,2,0,1
45,1,2,2,0,1
46,3,2,2,2,1
48,2,2,2,0,1
47,1,2,2,0,1
49,1,2,2,3,1
49,1,0,2,0,1
49,1,0,0,0,1
50,2,0,0,0,1
46,1,0,0,0,1
54,1,0,0,0,1
52,1,2,0,0,1
46,1,3,2,2,1
48,2,0,0,0,1
43,1,3,2,2,1
43,2,1,2,0,1
46,2,0,0,0,1
46,2,1,2,2,1
47,2,0,0,2,1
48,2,2,2,2,1
47,1,0,0,0,1
49,2,2,2,2,1
41,1,0,0,0,1
45,1,1,2,2,1
47,1,2,2,0,1
51,1,0,0,0,1
48,2,1,0,0,1
51,1,1,0,0,1
52,1,0,0,0,1
50,1,0,0,0,1
48,2,0,0,0,1
52,1,1,2,2,1
48,1,2,2,2,1
49,1,0,0,0,1
48,1,2,2,2,1
50,2,0,0,0,1
47,1,0,0,0,1
49,2,0,0,0,1
44,1,2,2,2,1
48,1,0,0,0,1
49,1,2,2,0,1
42,1,1,0,0,1
50,1,2,2,2,1
48,1,1,2,0,1
52,1,2,0,0,1
46,1,2,0,0,1
47,2,0,0,0,1
50,2,0,0,0,1
47,2,2,2,2,1
44,1,2,2,2,1
49,1,2,0,0,1
50,2,0,0,0,1
50,1,0,0,0,1
45,2,0,0,0,1
51,1,0,0,0,1
50,1,2,2,2,1
56,1,0,0,3,1
51,1,2,2,2,1
49,1,2,2,2,1
51,2,1,2,0,1
48,1,2,0,0,1
47,2,1,0,3,1
52,2,0,0,0,1
54,2,2,0,0,1
49,2,0,0,0,1
47,2,1,0,0,1
48,2,1,0,0,1
52,2,2,0,0,1
49,1,0,0,0,1
44,2,1,2,0,1
41,1,2,0,0,1
46,2,1,2,2,1
51,2,1,0,0,1
47,2,1,0,2,1
50,2,0,0,0,1
45,2,0,0,0,1
48,2,0,0,0,1
50,2,0,0,0,1
48,1,2,2,0,1
50,2,2,0,0,1
41,1,2,0,0,1
45,2,0,0,0,1
52,2,1,2,0,1
45,2,1,2,0,1
50,2,2,0,0,1
47,1,2,2,2,1
40,3,2,0,0,1
48,2,2,0,0,1
47,1,2,2,2,1
47,2,3,2,2,1
49,2,0,0,0,1
48,2,0,0,0,1
49,2,2,2,0,1
50,2,2,2,2,1
44,2,1,2,2,1
51,2,2,3,2,1
45,2,2,2,0,1
48,1,2,2,2,1
46,2,0,0,0,1
49,2,0,0,0,1
52,2,2,0,0,1
45,1,0,0,0,1
50,1,0,0,0,1
49,2,2,2,2,1
49,2,1,2,2,1
44,2,2,2,0,1
47,2,2,0,0,1
49,2,2,2,2,1
47,2,0,0,0,1
52,2,1,2,2,1
48,2,3,2,2,1
45,2,2,2,2,1
51,2,2,2,2,1
47,1,0,0,0,1
48,2,2,2,2,1
47,2,1,2,0,1
50,2,0,0,0,1
50,1,0,0,0,1
50,2,2,2,0,1
48,2,0,0,0,1
46,1,0,4,3,1
49,2,0,0,2,1
51,2,2,0,0,1
47,1,0,0,0,1
49,2,0,0,0,1
49,1,0,0,0,1
45,1,2,2,2,1
47,1,0,0,2,1
43,1,2,2,2,1
50,1,2,2,2,1
50,1,1,3,2,1
46,1,3,2,2,1
44,1,1,3,2,1
47,2,2,2,2,1
47,1,2,2,2,1
45,1,2,0,0,1
44,1,2,2,2,1
48,3,0,0,0,1
47,1,1,2,3,1
47,1,0,0,0,1
41,1,0,0,0,1
46,2,1,2,0,1
49,1,1,2,0,1
48,1,1,2,0,1
50,1,0,0,0,1
48,1,2,4,3,1
52,2,0,0,0,1
47,2,2,2,2,1
45,2,0,0,0,1
50,1,0,0,0,1
49,2,0,2,0,1
49,3,3,2,2,1
45,1,1,2,2,1
49,1,1,2,2,1
45,2,2,0,0,1
48,3,1,2,2,1
45,1,1,0,0,1
51,1,0,0,0,1
48,1,3,2,2,1
54,1,0,0,0,1
49,2,0,0,0,1
47,1,2,2,2,1
44,1,0,0,0,1
40,1,3,3,2,1
52,1,2,2,2,1
50,2,0,0,0,1
47,1,0,0,0,1
43,1,0,0,0,1
47,1,0,0,0,1
49,2,2,0,0,1
51,1,2,2,0,1
46,1,2,2,2,1
49,2,1,2,2,1
49,1,1,2,2,1
41,1,2,2,2,1
49,1,0,0,0,1
50,1,0,0,0,1
50,1,0,0,0,1
49,2,0,0,0,1
40,2,0,0,0,1
50,1,2,0,0,1
50,1,0,0,0,1
50,1,1,0,0,1
53,2,0,0,0,1
51,3,1,2,2,1
50,1,2,0,0,1
50,1,2,2,0,1
49,2,0,0,0,1
48,1,2,0,0,1
52,1,0,0,0,1
48,2,1,0,0,1
51,1,0,0,0,1
53,1,0,2,2,1
50,2,0,0,2,1
49,2,0,0,0,1
52,1,2,0,0,1
50,1,0,0,0,1
48,1,0,0,0,1
55,1,2,2,2,1
42,1,2,0,0,1
42,2,0,0,0,1
50,2,0,0,0,1
49,2,2,2,2,1
43,2,0,0,0,1
46,1,0,0,0,1
51,2,1,0,0,1
47,2,0,0,0,1
50,1,2,2,0,1
44,2,1,2,0,1
45,1,2,0,0,1
49,2,0,0,0,1
50,1,0,0,0,1
55,1,2,0,0,1
47,2,0,0,2,1
45,1,2,2,2,1
46,2,2,0,0,1
51,1,1,0,0,1
56,3,0,0,0,1
45,1,2,2,2,1
49,1,3,2,0,1
51,2,0,0,0,1
49,1,2,3,3,1
53,2,2,0,0,1
47,2,0,0,2,1
47,1,0,0,3,1
49,1,2,0,0,1
51,2,0,0,0,1
48,1,0,0,2,1
48,1,2,2,2,1
45,1,1,2,2,1
43,2,0,0,0,1
49,1,0,0,0,1
49,1,1,2,2,1
48,1,1,2,0,1
47,1,0,0,0,1
45,1,0,0,2,1
49,1,2,0,0,1
48,2,1,2,3,1
48,1,2,0,0,1
51,1,4,3,2,1
49,1,1,2,0,1
48,2,2,0,0,1
51,1,1,0,0,1
55,1,0,0,0,1
44,3,0,0,0,1
51,1,1,2,2,1
43,1,0,0,0,1
51,2,0,0,0,1
51,1,0,0,0,1
51,1,2,2,2,1
45,1,1,2,0,1
50,1,1,2,0,1
48,2,0,0,0,1
47,2,0,0,0,1
51,1,0,0,0,1
49,1,0,0,0,1
53,1,2,2,2,1
50,1,2,2,2,1
50,1,2,2,3,1
46,1,1,2,2,1
45,2,0,0,0,1
46,2,0,0,0,1
56,1,0,2,2,1
49,2,0,0,2,1
46,1,0,0,0,1
49,1,0,0,0,1
48,2,2,2,2,1
47,1,0,0,0,1
47,2,0,0,0,1
47,1,0,0,0,1
43,2,2,0,0,1
53,1,0,0,0,1
46,1,0,0,0,1
44,1,0,0,0,1
49,1,1,2,0,1
55,2,0,0,2,1
51,2,0,0,0,1
44,1,0,0,0,1
48,1,2,2,2,1
50,1,3,2,2,1
50,1,0,0,0,1
51,1,2,2,0,1
47,2,2,0,0,1
47,2,2,2,2,1
51,1,0,0,0,1
47,1,2,2,2,1
52,1,0,0,2,1
48,1,2,2,2,1
50,1,2,0,0,1
42,1,1,2,0,1
49,1,0,0,2,1
52,2,1,0,0,1
51,2,0,0,0,1
44,2,2,0,0,1
45,2,3,2,2,1
42,2,0,0,2,1
50,2,1,2,0,1
51,1,0,0,0,1
46,2,2,2,2,1
50,2,1,4,3,1
54,2,2,0,0,1
54,2,2,0,0,1
48,2,2,0,0,1
47,2,3,3,2,1
46,1,2,2,2,1
46,2,1,2,2,1
42,2,1,2,3,1
45,2,4,3,2,1
51,2,1,2,2,1
45,2,2,2,0,1
50,2,1,2,2,1
52,2,2,2,0,1
47,1,4,3,3,1
56,2,1,2,0,1
51,2,0,0,0,1
46,2,0,0,0,1
51,2,3,2,2,1
49,2,3,2,2,1
48,1,1,2,0,1
49,2,0,0,0,1
45,2,1,2,2,1
48,2,0,0,0,1
49,2,1,2,2,1
49,2,0,0,0,1
51,2,0,0,0,1
51,2,2,2,2,1
47,2,0,2,0,1
46,2,0,0,2,1
53,1,1,2,0,1
51,1,2,2,0,1
47,2,1,0,0,1
43,2,2,2,2,1
52,2,0,0,0,1
49,1,2,2,2,1
51,2,2,2,2,1
49,2,2,2,0,1
51,2,0,0,0,1
46,2,1,2,2,1
48,2,2,2,2,1
41,2,2,2,2,1
47,2,0,0,0,1
46,1,0,0,0,1
52,1,0,0,0,1
46,2,2,2,2,1
56,2,0,0,0,1
45,1,1,2,2,1
47,1,1,2,2,1
48,2,0,0,0,1
49,2,2,2,2,1
49,2,0,0,0,1
48,1,1,2,2,1
47,2,1,2,2,1
49,1,2,2,2,1
42,1,1,2,2,1
51,1,0,2,2,1
43,1,2,2,2,1
44,1,2,2,0,1
44,2,2,2,2,1
49,1,2,4,3,1
46,1,0,2,2,1
48,1,0,0,0,1
49,2,3,2,0,1
47,1,0,2,0,1
48,1,0,0,0,1
46,1,2,2,2,1
52,2,2,2,0,1
47,2,1,2,2,1
50,1,0,0,0,1
48,1,0,0,0,1
45,2,1,0,0,1
54,2,0,0,0,1
49,2,0,0,0,1
46,1,1,2,3,1
46,1,0,0,0,1
52,1,2,0,0,1
50,2,1,2,0,1
45,1,3,2,0,1
48,1,2,2,2,1
41,1,1,2,0,1
43,1,1,0,2,1
48,2,0,0,0,1
46,2,0,0,0,1
48,2,0,0,0,1
50,2,0,0,0,1
48,2,1,2,2,1
51,1,0,0,0,1
43,2,3,2,2,1
52,1,2,2,2,1
50,2,1,2,2,1
47,2,1,2,2,1
44,1,1,2,0,1
51,2,0,0,0,1
50,1,2,2,2,1
46,2,0,0,0,1
53,2,0,0,0,1
51,1,0,0,0,1
48,2,0,0,0,1
47,1,0,0,0,1
55,1,0,0,0,1
49,1,0,0,0,1
47,1,2,2,2,1
43,2,2,2,2,1
50,2,2,2,2,1
44,1,1,0,0,1
46,1,1,0,0,1
45,1,1,2,0,1
46,2,2,2,2,1
48,1,2,2,2,1
46,1,3,2,2,1
51,1,1,2,2,1
49,1,0,0,0,1
53,1,1,0,0,1
47,2,1,4,3,1
43,2,1,3,2,1
48,2,0,0,0,1
47,1,0,0,0,1
54,2,0,0,0,1
49,2,2,2,2,1
51,2,0,0,0,1
44,1,1,2,0,1
48,1,1,0,0,1
46,1,2,0,0,1
48,2,1,2,3,1
50,1,0,0,2,1
49,3,1,2,2,1
46,1,3,2,2,1
47,2,2,2,2,1
48,2,0,0,0,1
52,3,2,0,0,1
55,1,2,0,0,1
48,1,2,2,2,1
50,1,2,0,0,1
51,1,0,0,0,1
50,1,2,2,2,1
52,1,0,0,0,1
50,1,2,2,2,1
48,2,0,0,0,1
48,1,3,3,3,1
49,1,0,0,0,1
50,2,2,2,2,1
44,1,1,0,0,1
50,2,0,0,0,1
48,1,2,0,0,1
49,2,2,2,2,1
44,2,0,0,2,1
44,2,2,0,0,1
54,2,1,0,0,1
46,1,0,0,0,1
51,2,0,0,0,1
48,2,2,2,0,1
54,2,0,0,0,1
48,2,0,0,2,1
44,1,2,0,0,1
43,2,0,0,0,1
49,2,2,2,2,1
44,2,0,0,0,1
44,2,0,0,0,1
47,2,2,2,2,1
51,2,3,2,2,1
47,1,0,0,0,1
53,2,2,2,2,1
52,1,2,2,2,1
44,2,0,0,0,1
47,2,0,0,0,1
48,1,2,3,2,1
53,1,2,0,0,1
49,2,2,2,0,1
45,1,2,0,0,1
48,2,2,0,0,1
50,2,0,0,0,1
48,2,2,2,0,1
53,2,0,0,0,1
48,2,2,0,0,1
49,1,0,0,0,1
49,2,0,0,0,1
48,2,2,0,0,1
42,1,0,0,0,1
47,2,3,2,2,1
48,2,0,0,2,1
47,2,0,0,2,1
49,2,0,0,0,1
42,2,3,2,2,1
52,1,1,2,0,1
47,1,0,0,0,1
48,2,0,0,0,1
48,2,0,0,0,1
49,1,2,2,2,1
48,2,2,2,2,1
52,2,0,0,2,1
48,1,3,2,0,1
50,2,0,0,0,1
46,2,0,0,0,1
43,2,2,0,0,1
47,2,0,0,2,1
50,2,2,2,2,1
51,1,0,0,2,1
48,1,0,0,0,1
46,1,3,2,2,1
51,1,2,2,2,1
46,1,3,2,2,1
43,1,2,2,2,1
45,2,2,2,2,1
50,2,0,0,0,1
47,2,2,2,2,1
46,1,0,4,4,1
48,1,2,2,0,1
49,2,0,0,0,1
43,2,2,2,0,1
47,2,2,2,2,1
54,2,2,3,2,1
44,1,1,2,0,1
47,2,0,0,2,1
48,1,2,2,2,1
54,3,3,2,2,1
47,1,2,2,2,1
47,1,2,2,2,1
52,1,2,2,0,1
47,1,3,2,2,1
50,1,2,2,4,1
51,2,3,2,2,1
50,1,3,4,3,1
48,1,0,0,0,1
48,1,1,2,0,1
49,2,2,2,0,1
44,1,2,3,2,1
47,1,2,0,0,1
49,2,0,0,0,1
42,1,0,0,0,1
46,2,2,0,0,1
51,2,0,0,0,1
40,2,0,0,0,1
53,1,0,0,0,1
45,1,0,0,0,1
53,1,1,2,0,1
49,2,0,0,0,1
43,2,0,0,0,1
48,1,2,0,0,1
45,2,2,0,0,1
47,2,0,0,0,1
49,1,2,2,0,1
53,2,1,0,0,1
49,1,0,0,0,1
47,1,1,2,0,1
47,2,2,2,0,1
48,2,1,2,3,1
44,1,2,2,0,1
48,1,0,0,0,1
50,1,1,2,0,1
46,1,1,2,3,1
47,1,0,0,0,1
48,1,2,2,3,1
47,2,1,2,0,1
46,1,3,2,2,1
44,1,0,0,0,1
42,1,2,2,2,1
45,2,2,0,0,1
52,2,1,3,2,1
49,2,2,0,0,1
47,1,2,2,2,1
48,1,1,2,0,1
52,2,2,2,2,1
50,1,2,2,0,1
42,1,0,0,2,1
48,1,0,0,0,1
51,2,3,2,2,1
49,1,0,0,0,1
51,2,1,2,0,1
52,1,2,2,0,1
45,1,2,2,2,1
49,1,0,0,0,1
48,1,0,0,0,1
52,2,0,0,0,1
44,1,1,2,0,1
44,1,2,0,2,1
44,2,1,0,0,1
47,1,0,0,0,1
55,2,1,2,0,1
45,1,1,2,0,1
49,1,3,2,2,1
48,1,2,2,2,1
51,2,2,2,2,1
42,1,0,0,0,1
46,1,2,0,0,1
51,1,0,0,0,1
46,1,0,0,0,1
44,2,1,0,0,1
46,1,1,2,2,1
49,2,3,2,2,1
49,1,0,0,0,1
46,1,2,2,2,1
52,1,0,0,2,1
49,1,1,2,2,1
49,2,1,2,0,1
46,1,2,0,0,1
51,1,2,0,0,1
50,1,2,2,0,1
49,1,0,0,0,1
50,2,2,2,0,1
46,1,0,0,0,1
52,1,0,0,2,1
47,2,1,0,0,1
46,2,0,0,0,1
46,2,2,0,0,1
43,1,2,0,2,1
47,1,2,0,0,1
46,1,2,2,0,1
48,1,2,0,0,1
48,1,0,0,0,1
48,1,2,3,2,1
48,2,0,2,0,1
52,1,0,0,0,1
50,1,0,0,0,1
48,1,2,2,2,1
51,1,0,3,2,1
48,2,2,2,2,1
50,2,3,2,2,1
53,2,0,0,2,1
53,2,0,2,0,1
46,2,2,2,2,1
53,2,0,0,0,1
56,1,0,0,0,1
47,1,0,0,0,1
53,1,2,2,2,1
43,1,0,0,0,1
47,1,1,2,2,1
48,2,2,2,2,1
42,1,0,0,0,1
50,1,2,0,0,1
52,1,2,2,2,1
45,2,0,0,0,1
50,1,2,0,0,1
48,2,2,2,2,1
46,2,3,2,2,1
44,1,0,0,0,1
49,1,2,2,2,1
54,2,2,2,2,1
50,1,0,0,0,1
50,1,0,0,2,1
47,1,1,0,0,1
47,2,0,3,2,1
43,2,1,0,0,1
44,1,0,0,0,1
48,1,1,2,2,1
50,1,3,2,2,1
48,1,1,0,0,1
42,1,2,0,0,1
48,1,2,2,2,1
47,1,2,2,2,1
44,1,1,0,0,1
41,1,0,0,0,1
45,1,2,0,0,1
47,2,0,0,2,1
48,2,2,0,0,1
44,1,2,2,2,1
45,2,2,0,0,1
51,2,3,2,2,1
48,2,0,0,0,1
52,2,1,2,2,1
44,2,0,0,0,1
53,2,1,2,0,1
49,2,2,0,0,1
49,1,0,0,0,1
47,2,0,0,0,1
43,2,2,0,0,1
47,2,0,0,0,1
48,2,2,2,2,1
46,2,0,0,2,1
44,2,0,0,0,1
45,2,3,3,2,1
48,2,2,2,2,1
50,2,0,0,0,1
46,1,3,2,2,1
47,2,1,3,2,1
51,2,0,2,0,1
44,2,0,0,0,1
42,2,1,2,2,1
46,1,3,2,2,1
47,2,1,0,0,1
48,2,2,0,0,1
47,2,2,0,0,1
51,2,1,3,2,1
49,2,1,2,0,1
47,2,2,2,2,1
41,2,0,0,2,1
42,1,2,2,2,1
48,2,0,0,2,1
47,2,2,0,0,1
51,1,0,0,0,1
45,1,2,2,3,1
47,1,0,0,0,1
47,2,2,2,2,1
48,2,0,0,0,1
38,1,2,2,2,1
45,1,2,0,0,1
50,1,2,2,2,1
52,1,3,2,2,1
48,2,2,0,0,1
43,2,2,2,2,1
44,1,0,0,2,1
48,1,2,3,2,1
47,2,2,2,2,1
52,2,0,0,0,1
47,2,0,0,0,1
50,1,1,2,2,1
50,1,1,0,0,1
52,2,4,3,2,1
51,1,0,0,0,1
50,3,2,2,2,1
44,2,1,2,2,1
43,2,1,2,2,1
47,2,2,0,0,1
47,1,2,2,2,1
48,1,1,2,0,1
53,2,0,0,0,1
53,1,1,2,0,1
51,1,2,0,0,1
46,1,3,2,2,1
50,1,0,0,0,1
47,2,2,0,0,1
41,2,2,2,2,1
49,1,2,2,2,1
46,2,2,0,0,1
50,2,0,2,2,1
50,1,1,0,0,1
49,1,0,0,2,1
46,2,3,2,2,1
45,1,0,0,2,1
50,1,2,2,2,1
49,2,2,2,2,1
50,2,2,2,2,1
46,2,0,0,2,1
47,1,2,0,0,1
42,2,0,0,0,1
52,1,0,0,0,1
51,2,2,0,0,1
45,2,3,2,2,1
46,2,0,3,2,1
49,2,0,0,0,1
52,2,2,4,3,1
51,1,2,2,0,1
47,1,0,0,3,1
53,1,2,3,2,1
49,1,2,2,2,1
48,1,0,0,0,1
50,1,2,2,2,1
50,1,0,0,0,1
51,2,0,0,0,1
48,2,3,2,2,1
49,2,0,0,0,1
49,2,0,0,2,1
47,1,2,0,0,1
48,1,2,2,2,1
47,1,2,2,2,1
46,2,0,0,0,1
49,1,2,2,2,1
46,1,2,0,2,1
47,1,0,0,0,1
49,2,0,0,0,1
51,2,2,2,2,1
45,2,1,2,2,1
45,2,0,0,0,1
49,3,0,0,0,1
44,2,2,2,0,1
44,1,1,0,0,1
42,1,2,2,2,1
43,1,2,2,2,1
47,1,2,2,2,1
54,1,1,2,2,1
41,1,2,0,0,1
49,2,2,2,0,1
45,1,0,0,3,1
51,1,4,3,2,1
50,1,0,2,0,1
47,1,3,4,3,1
50,1,0,0,0,1
43,1,1,0,0,1
43,3,0,0,0,1
46,1,2,2,2,1
51,1,2,2,2,1
44,1,0,0,0,1
47,1,0,2,0,1
48,1,0,0,2,1
52,2,0,0,0,1
43,1,1,2,0,1
46,2,0,0,0,1
52,2,0,0,0,1
48,1,0,0,0,1
46,1,0,0,0,1
49,1,0,0,0,1
48,2,0,0,0,1
50,2,0,0,0,1
48,2,2,2,0,1
49,2,0,0,0,1
47,2,0,0,0,1
47,2,0,0,0,1
41,2,0,0,2,1
48,2,2,4,3,1
49,2,1,2,2,1
44,2,1,2,0,1
49,2,0,0,0,1
49,2,0,0,0,1
50,1,2,2,2,1
47,2,0,0,0,1
53,2,0,0,0,1
45,2,2,2,2,1
54,1,2,2,2,1
45,2,2,0,0,1
47,2,2,2,2,1
49,2,0,0,0,1
46,2,1,0,0,1
51,2,0,0,0,1
52,2,2,2,2,1
50,2,0,0,0,1
49,2,0,2,2,1
48,2,2,0,0,1
44,2,2,2,2,1
49,2,2,0,0,1
50,2,1,0,0,1
52,2,2,0,0,1
48,2,0,0,0,1
41,2,2,0,0,1
47,2,1,2,2,1
44,1,0,0,0,1
46,2,0,0,0,1
49,2,2,3,2,1
49,2,1,2,2,1
49,1,0,0,0,1
46,1,1,0,0,1
51,2,0,0,0,1
50,1,2,2,2,1
47,2,0,0,0,1
50,1,0,0,0,1
50,1,0,0,0,1
45,2,2,0,0,1
51,2,0,0,0,1
43,1,0,0,2,1
52,2,0,0,0,1
51,2,0,0,0,1
45,1,2,2,0,1
50,2,2,0,0,1
53,2,2,2,2,1
51,2,0,0,0,1
48,2,0,0,0,1
47,1,2,2,2,1
54,2,0,0,0,1
49,2,0,0,0,1
55,2,0,0,2,1
47,2,1,2,0,1
51,2,0,0,0,1
46,2,1,2,0,1
45,1,0,0,2,1
48,2,3,2,2,1
40,2,0,0,0,1
49,2,2,0,0,1
48,2,2,0,0,1
48,2,2,2,2,1
48,2,1,2,2,1
48,2,0,0,0,1
49,1,0,2,0,1
47,2,0,0,2,1
50,1,0,0,0,1
48,2,0,0,0,1
47,2,0,0,0,1
45,2,0,0,0,1
42,2,0,0,0,1
45,2,0,0,0,1
49,1,0,2,0,1
47,3,0,2,2,1
47,1,2,2,2,1
54,2,0,0,0,1
45,2,0,0,2,1
45,2,2,0,0,1
42,2,0,0,0,1
44,2,2,2,0,1
47,2,2,2,2,1
52,1,2,2,2,1
46,1,0,0,0,1
50,2,1,2,2,1
47,2,1,2,0,1
53,1,0,0,0,1
53,2,0,2,0,1
48,2,2,2,2,1
53,1,2,0,0,1
50,1,0,2,0,1
46,2,0,0,0,1
53,1,0,0,0,1
51,2,2,2,2,1
43,2,2,0,0,1
47,1,0,0,0,1
50,2,0,0,0,1
45,1,0,0,0,1
48,2,0,0,0,1
49,2,2,0,0,1
50,2,0,0,0,1
52,1,2,0,0,1
50,1,2,0,0,1
44,2,2,2,2,1
40,2,0,0,0,1
51,1,0,0,0,1
46,1,1,4,4,1
47,2,0,0,0,1
46,2,1,0,0,1
47,2,4,4,4,1
45,2,1,2,2,1
50,1,0,0,0,1
50,2,1,2,0,1
50,2,1,2,2,1
52,2,0,0,0,1
47,2,1,2,2,1
43,2,3,2,2,1
47,2,1,3,3,1
47,1,1,2,0,1
44,2,2,0,0,1
43,2,2,2,2,1
47,2,2,0,0,1
48,2,2,0,0,1
46,2,2,2,2,1
47,1,0,0,0,1
50,2,1,2,0,1
49,2,1,2,0,1
45,1,2,3,2,1
41,2,0,0,0,1
40,1,2,2,2,1
48,2,0,0,0,1
49,2,0,0,0,1
49,2,0,0,0,1
47,2,0,0,0,1
52,2,0,0,0,1
48,2,0,0,2,1
53,2,2,0,0,1
49,1,0,0,0,1
50,1,2,2,2,1
51,1,2,2,0,1
47,2,1,2,2,1
47,1,0,0,0,1
50,1,2,0,0,1
51,1,0,0,0,1
48,1,1,2,2,1
46,2,1,2,2,1
46,2,2,2,2,1
54,1,3,4,4,1
52,2,3,2,0,1
44,1,1,2,2,1
51,1,0,0,0,1
52,1,2,2,2,1
48,2,1,2,0,1
50,1,2,0,0,1
47,1,0,0,0,1
46,1,2,2,0,1
48,1,2,2,2,1
54,1,0,0,0,1
45,2,2,2,2,1
49,1,2,2,0,1
50,3,2,2,3,1
43,1,3,2,0,1
48,2,1,2,2,1
55,1,2,0,0,1
48,1,1,3,2,1
43,1,2,0,0,1
45,1,2,0,0,1
48,2,0,0,0,1
49,1,0,0,0,1
47,2,2,0,0,1
49,2,2,2,2,1
49,1,2,2,2,1
45,1,1,2,2,1
45,1,0,0,0,1
51,2,1,2,2,1
42,1,2,2,2,1
46,1,0,0,0,1
47,1,1,2,0,1
41,2,0,0,0,1
48,1,3,2,2,1
46,1,2,2,2,1
53,1,2,2,0,1
50,1,2,2,2,1
47,2,0,0,0,1
49,2,0,0,0,1
52,2,2,0,0,1
49,1,2,0,0,1
49,1,0,0,0,1
51,1,1,2,0,1
48,2,0,0,0,1
45,2,0,0,0,1
46,1,0,0,0,1
49,2,3,2,2,1
46,2,2,2,2,1
42,1,0,0,0,1
44,1,0,0,0,1
49,2,4,4,3,1
51,1,0,0,0,1
48,2,2,0,0,1
47,2,0,0,0,1
51,2,0,0,0,1
48,1,0,0,0,1
44,2,0,0,0,1
48,2,1,0,0,1
51,1,2,2,2,1
51,1,0,0,0,1
49,1,2,0,0,1
40,1,0,0,0,1
45,1,2,2,2,1
50,1,1,2,0,1
45,2,2,0,0,1
49,1,1,2,3,1
45,1,0,0,0,1
51,1,0,0,2,1
42,2,0,0,0,1
48,2,0,0,0,1
53,1,0,0,0,1
46,1,1,2,0,1
40,1,0,0,0,1
47,1,0,0,0,1
48,1,0,0,0,1
52,1,1,0,0,1
41,2,0,0,0,1
44,2,2,2,2,1
48,1,1,0,0,1
47,1,0,0,0,1
49,1,1,2,2,1
45,1,2,2,2,1
48,1,0,0,2,1
50,1,2,2,0,1
51,2,2,2,2,1
48,1,0,0,0,1
46,2,0,0,0,1
46,1,1,0,0,1
44,1,0,0,0,1
43,1,2,2,2,1
51,1,0,0,0,1
49,2,2,2,0,1
55,1,0,0,0,1
43,1,0,0,0,1
46,1,3,3,2,1
49,1,2,0,0,1
46,1,1,0,0,1
51,2,2,0,0,1
51,2,0,0,0,1
45,1,0,0,0,1
45,1,2,2,2,1
53,2,0,0,0,1
43,1,0,0,0,1
47,1,0,0,0,1
45,1,0,0,0,1
46,1,1,2,2,1
43,2,0,0,0,1
49,1,2,2,2,1
49,1,2,2,2,1
52,1,0,0,0,1
48,2,2,2,2,1
48,1,2,0,0,1
55,1,0,0,0,1
51,1,2,0,0,1
48,1,2,0,0,1
51,2,1,2,0,1
43,1,0,0,0,1
51,1,2,2,2,1
52,1,0,2,0,1
51,1,1,2,0,1
45,3,0,0,2,1
48,1,0,2,0,1
51,1,0,0,0,1
43,1,0,0,0,1
45,1,2,2,0,1
49,1,0,0,0,1
45,1,2,2,2,1
57,1,1,2,0,1
47,1,0,0,0,1
46,2,1,3,2,1
49,2,3,3,2,1
49,2,0,0,0,1
49,1,2,3,3,1
53,2,0,2,0,1
46,2,0,0,0,1
49,1,1,2,2,1
48,1,2,0,0,1
50,1,0,2,2,1
54,1,0,0,0,1
54,1,2,2,2,1
45,2,1,2,2,1
52,2,0,0,0,1
49,1,0,0,0,1
47,1,0,0,2,1
46,1,0,2,0,1
50,2,0,0,0,1
52,1,3,2,2,1
47,2,2,0,0,1
52,1,0,0,0,1
49,1,0,2,2,1
52,1,3,3,2,1
46,2,1,2,2,1
48,2,2,2,2,1
47,1,1,0,0,1
50,1,1,0,0,1
42,1,1,2,0,1
47,2,1,2,0,1
51,1,0,0,0,1
51,1,0,0,0,1
47,2,0,0,0,1
45,1,0,0,0,1
53,1,1,2,0,1
48,2,2,2,0,1
47,1,2,0,0,1
52,1,2,2,0,1
48,2,0,0,0,1
51,2,0,0,0,1
51,1,0,0,0,1
48,2,0,0,0,1
49,2,0,2,0,1
47,1,0,0,0,1
47,2,0,0,2,1
52,1,1,0,0,1
48,1,1,2,2,1
47,1,3,2,2,1
46,2,0,0,0,1
48,2,2,0,0,1
48,1,0,0,0,1
46,1,0,0,0,1
49,1,0,0,0,1
49,1,0,0,2,1
49,2,0,0,0,1
49,2,0,0,0,1
48,1,1,0,0,1
45,2,0,0,0,1
49,1,0,0,0,1
49,1,0,0,0,1
44,2,1,2,0,1
50,1,0,0,0,1
